valid_datetime,load_power_kW,pv_power_kW
2021-04-15 16:45:00+00:00,2.4,0.378
2021-04-15 17:00:00+00:00,2.0,0.056
2021-04-15 17:15:00+00:00,2.0,0.0
2021-04-15 17:30:00+00:00,2.4,0.0
2021-04-15 17:45:00+00:00,2.0,0.0
2021-04-15 18:00:00+00:00,2.0,0.0
2021-04-15 18:15:00+00:00,2.4,0.0
2021-04-15 18:30:00+00:00,2.0,0.0
2021-04-15 18:45:00+00:00,2.0,0.0
2021-04-15 19:00:00+00:00,2.0,0.0
2021-04-15 19:15:00+00:00,2.4,0.0
2021-04-15 19:30:00+00:00,2.0,0.0
2021-04-15 19:45:00+00:00,2.0,0.0
2021-04-15 20:00:00+00:00,2.4,0.0
2021-04-15 20:15:00+00:00,2.0,0.0
2021-04-15 20:30:00+00:00,2.0,0.0
2021-04-15 20:45:00+00:00,2.4,0.0
2021-04-15 21:00:00+00:00,2.0,0.0
2021-04-15 21:15:00+00:00,2.0,0.0
2021-04-15 21:30:00+00:00,2.0,0.0
2021-04-15 21:45:00+00:00,2.4,0.0
2021-04-15 22:00:00+00:00,2.0,0.0
2021-04-15 22:15:00+00:00,2.0,0.0
2021-04-15 22:30:00+00:00,2.4,0.0
2021-04-15 22:45:00+00:00,2.0,0.0
2021-04-15 23:00:00+00:00,2.0,0.0
2021-04-15 23:15:00+00:00,2.0,0.0
2021-04-15 23:30:00+00:00,2.4,0.0
2021-04-15 23:45:00+00:00,2.0,0.0
2021-04-16 00:00:00+00:00,2.0,0.0
2021-04-16 00:15:00+00:00,2.4,0.0
2021-04-16 00:30:00+00:00,2.0,0.0
2021-04-16 00:45:00+00:00,2.0,0.0
2021-04-16 01:00:00+00:00,2.0,0.0
2021-04-16 01:15:00+00:00,2.4,0.0
2021-04-16 01:30:00+00:00,2.0,0.0
2021-04-16 01:45:00+00:00,2.0,0.0
2021-04-16 02:00:00+00:00,2.0,0.0
2021-04-16 02:15:00+00:00,2.4,0.0
2021-04-16 02:30:00+00:00,2.0,0.0
2021-04-16 02:45:00+00:00,2.0,0.0
2021-04-16 03:00:00+00:00,2.0,0.0
2021-04-16 03:15:00+00:00,2.4,0.0
2021-04-16 03:30:00+00:00,2.0,0.0
2021-04-16 03:45:00+00:00,2.0,0.0
2021-04-16 04:00:00+00:00,2.4,0.0
2021-04-16 04:15:00+00:00,2.4,0.0
2021-04-16 04:30:00+00:00,2.8,0.307
2021-04-16 04:45:00+00:00,2.0,0.236
2021-04-16 05:00:00+00:00,2.0,0.813
2021-04-16 05:15:00+00:00,2.4,0.706
2021-04-16 05:30:00+00:00,2.0,1.134
2021-04-16 05:45:00+00:00,2.0,1.034
2021-04-16 06:00:00+00:00,2.0,1.513
2021-04-16 06:15:00+00:00,2.4,2.686
2021-04-16 06:30:00+00:00,2.0,2.284
2021-04-16 06:45:00+00:00,2.4,2.738
2021-04-16 07:00:00+00:00,3.6,2.476
2021-04-16 07:15:00+00:00,3.2,1.416
2021-04-16 07:30:00+00:00,2.8,1.146
2021-04-16 07:45:00+00:00,3.6,1.338
2021-04-16 08:00:00+00:00,3.6,1.461
2021-04-17 00:00:00+00:00,4.4,0.0
2021-04-17 00:15:00+00:00,4.4,0.0
2021-04-17 00:30:00+00:00,4.4,0.0
2021-04-17 00:45:00+00:00,4.8,0.0
2021-04-17 01:00:00+00:00,4.4,0.0
2021-04-17 01:15:00+00:00,4.4,0.0
2021-04-17 01:30:00+00:00,4.4,0.0
2021-04-17 01:45:00+00:00,4.8,0.0
2021-04-17 02:00:00+00:00,4.0,0.0
2021-04-17 02:15:00+00:00,4.4,0.0
2021-04-17 02:30:00+00:00,4.0,0.0
2021-04-17 02:45:00+00:00,4.0,0.0
2021-04-17 03:00:00+00:00,4.8,0.0
2021-04-17 03:15:00+00:00,4.4,0.0
2021-04-17 03:30:00+00:00,4.0,0.0
2021-04-17 03:45:00+00:00,4.0,0.0
2021-04-17 04:00:00+00:00,4.8,0.0
2021-04-17 04:15:00+00:00,4.8,0.0
2021-04-17 04:30:00+00:00,4.8,0.054
2021-04-17 04:45:00+00:00,4.4,0.096
2021-04-17 05:00:00+00:00,4.8,0.118
2021-04-17 05:15:00+00:00,4.4,0.124
2021-04-17 05:30:00+00:00,5.2,0.137
2021-04-17 05:45:00+00:00,4.4,0.166
2021-04-17 06:00:00+00:00,4.8,0.508
2021-04-17 06:15:00+00:00,4.4,0.288
2021-04-17 06:30:00+00:00,4.4,0.923
2021-04-17 06:45:00+00:00,4.8,1.441
2021-04-17 07:00:00+00:00,5.2,1.48
2021-04-17 07:15:00+00:00,4.8,1.543
2021-04-17 07:30:00+00:00,4.4,1.341
2021-04-17 07:45:00+00:00,4.8,1.295
2021-04-17 08:00:00+00:00,4.8,1.657
2021-04-17 08:15:00+00:00,5.2,1.267
2021-04-17 08:30:00+00:00,4.4,1.222
2021-04-17 08:45:00+00:00,4.4,1.517
2021-04-17 09:00:00+00:00,4.4,1.951
2021-04-17 09:15:00+00:00,4.4,2.242
2021-04-17 09:30:00+00:00,4.0,2.629
2021-04-17 09:45:00+00:00,3.6,3.338
2021-04-17 10:00:00+00:00,4.4,3.49
2021-04-17 10:15:00+00:00,4.8,2.555
2021-04-17 10:30:00+00:00,4.0,2.536
2021-04-17 10:45:00+00:00,4.4,2.871
2021-04-17 11:00:00+00:00,4.4,3.063
2021-04-17 11:15:00+00:00,4.8,2.874
2021-04-17 11:30:00+00:00,4.4,3.021
2021-04-17 11:45:00+00:00,4.4,2.612
2021-04-17 12:00:00+00:00,4.4,1.23
2021-04-17 12:15:00+00:00,4.8,1.621
2021-04-17 12:30:00+00:00,4.4,2.149
2021-04-17 12:45:00+00:00,4.4,1.277
2021-04-17 13:00:00+00:00,4.4,1.518
2021-04-17 13:15:00+00:00,4.4,1.119
2021-04-17 13:30:00+00:00,4.8,1.052
2021-04-17 13:45:00+00:00,4.4,1.321
2021-04-17 14:00:00+00:00,4.0,0.919
2021-04-17 14:15:00+00:00,4.4,1.074
2021-04-17 14:30:00+00:00,4.4,1.629
2021-04-17 14:45:00+00:00,4.8,1.457
2021-04-17 15:00:00+00:00,4.4,1.072
2021-04-17 15:15:00+00:00,4.4,0.813
2021-04-17 15:30:00+00:00,4.4,0.517
2021-04-17 15:45:00+00:00,4.4,0.536
2021-04-17 16:00:00+00:00,4.4,0.186
2021-04-17 16:15:00+00:00,4.4,0.096
2021-04-17 16:30:00+00:00,4.4,0.0
2021-04-17 16:45:00+00:00,4.4,0.0
2021-04-17 17:00:00+00:00,4.8,0.0
2021-04-17 17:15:00+00:00,4.4,0.0
2021-04-17 17:30:00+00:00,4.4,0.0
2021-04-17 17:45:00+00:00,4.4,0.0
2021-04-17 18:00:00+00:00,4.4,0.0
2021-04-17 18:15:00+00:00,4.4,0.0
2021-04-17 18:30:00+00:00,4.4,0.0
2021-04-17 18:45:00+00:00,4.4,0.0
2021-04-17 19:00:00+00:00,4.4,0.0
2021-04-17 19:15:00+00:00,4.4,0.0
2021-04-17 19:30:00+00:00,4.8,0.0
2021-04-17 19:45:00+00:00,4.4,0.0
2021-04-17 20:00:00+00:00,4.0,0.0
2021-04-17 20:15:00+00:00,4.4,0.0
2021-04-17 20:30:00+00:00,4.8,0.0
2021-04-17 20:45:00+00:00,4.4,0.0
2021-04-17 21:00:00+00:00,4.4,0.0
2021-04-17 21:15:00+00:00,4.4,0.0
2021-04-17 21:30:00+00:00,4.0,0.0
2021-04-17 21:45:00+00:00,5.2,0.0
2021-04-17 22:00:00+00:00,4.0,0.0
2021-04-17 22:15:00+00:00,4.4,0.0
2021-04-17 22:30:00+00:00,4.4,0.0
2021-04-17 22:45:00+00:00,4.4,0.0
2021-04-17 23:00:00+00:00,4.8,0.0
2021-04-17 23:15:00+00:00,4.4,0.0
2021-04-17 23:30:00+00:00,4.0,0.0
2021-04-17 23:45:00+00:00,4.4,0.0
2021-04-18 00:00:00+00:00,4.8,0.0
2021-04-18 00:15:00+00:00,4.4,0.0
2021-04-18 00:30:00+00:00,4.4,0.0
2021-04-18 00:45:00+00:00,4.4,0.0
2021-04-18 01:00:00+00:00,4.0,0.0
2021-04-18 01:15:00+00:00,5.2,0.0
2021-04-18 01:30:00+00:00,4.4,0.0
2021-04-18 01:45:00+00:00,4.4,0.0
2021-04-18 02:00:00+00:00,4.4,0.0
2021-04-18 02:15:00+00:00,4.0,0.0
2021-04-18 02:30:00+00:00,4.8,0.0
2021-04-18 02:45:00+00:00,4.4,0.0
2021-04-18 03:00:00+00:00,4.4,0.0
2021-04-18 03:15:00+00:00,4.4,0.0
2021-04-18 03:30:00+00:00,4.4,0.0
2021-04-18 03:45:00+00:00,4.8,0.0
2021-04-18 04:00:00+00:00,4.4,0.0
2021-04-18 04:15:00+00:00,4.4,0.0
2021-04-18 04:30:00+00:00,4.0,0.028
2021-04-18 04:45:00+00:00,4.4,0.046
2021-04-18 05:00:00+00:00,4.8,0.062
2021-04-18 05:15:00+00:00,4.4,0.125
2021-04-18 05:30:00+00:00,4.4,0.324
2021-04-18 05:45:00+00:00,4.0,0.27
2021-04-18 06:00:00+00:00,4.4,0.334
2021-04-18 06:15:00+00:00,4.4,0.565
2021-04-18 06:30:00+00:00,4.8,0.478
2021-04-18 06:45:00+00:00,4.4,0.439
2021-04-18 07:00:00+00:00,4.0,0.381
2021-04-19 00:00:00+00:00,4.4,0.0
2021-04-19 00:15:00+00:00,4.4,0.0
2021-04-19 00:30:00+00:00,4.4,0.0
2021-04-19 00:45:00+00:00,4.4,0.0
2021-04-19 01:00:00+00:00,4.4,0.0
2021-04-19 01:15:00+00:00,4.8,0.0
2021-04-19 01:30:00+00:00,4.0,0.0
2021-04-19 01:45:00+00:00,4.4,0.0
2021-04-19 02:00:00+00:00,4.4,0.0
2021-04-19 02:15:00+00:00,4.4,0.0
2021-04-19 02:30:00+00:00,4.8,0.0
2021-04-19 02:45:00+00:00,4.4,0.0
2021-04-19 03:00:00+00:00,4.4,0.0
2021-04-19 03:15:00+00:00,4.4,0.0
2021-04-19 03:30:00+00:00,4.0,0.0
2021-04-19 03:45:00+00:00,5.2,0.0
2021-04-19 04:00:00+00:00,4.0,0.0
2021-04-19 04:15:00+00:00,4.4,0.047
2021-04-19 04:30:00+00:00,4.4,0.12
2021-04-19 04:45:00+00:00,4.4,0.288
2021-04-19 05:00:00+00:00,4.0,0.381
2021-04-19 05:15:00+00:00,4.4,0.697
2021-04-19 05:30:00+00:00,5.2,1.118
2021-04-19 05:45:00+00:00,4.0,1.92
2021-04-19 06:00:00+00:00,4.4,1.297
2021-04-19 06:15:00+00:00,4.4,0.881
2021-04-19 06:30:00+00:00,4.4,1.494
2021-04-19 06:45:00+00:00,4.4,2.331
2021-04-19 07:00:00+00:00,4.0,1.205
2021-04-19 07:15:00+00:00,2.8,4.773
2021-04-19 07:30:00+00:00,2.8,4.971
2021-04-19 07:45:00+00:00,2.4,6.443
2021-04-19 08:00:00+00:00,2.8,2.984
2021-04-19 08:15:00+00:00,2.8,2.701
2021-04-19 08:30:00+00:00,2.4,2.976
2021-04-19 08:45:00+00:00,2.8,3.737
2021-04-19 09:00:00+00:00,3.6,8.238
2021-04-19 09:15:00+00:00,2.8,3.368
2021-04-19 09:30:00+00:00,2.8,3.06
2021-04-19 09:45:00+00:00,2.8,8.306
2021-04-19 10:00:00+00:00,3.2,9.021
2021-04-19 10:15:00+00:00,2.8,3.249
2021-04-19 10:30:00+00:00,2.8,2.571
2021-04-19 10:45:00+00:00,3.2,10.106
2021-04-19 11:00:00+00:00,2.8,2.828
2021-04-19 11:15:00+00:00,3.2,3.735
2021-04-19 11:30:00+00:00,2.8,3.363
2021-04-19 11:45:00+00:00,2.8,2.866
2021-04-19 12:00:00+00:00,3.2,2.291
2021-04-19 12:15:00+00:00,2.8,1.628
2021-04-19 12:30:00+00:00,3.2,0.135
2021-04-19 12:45:00+00:00,3.2,0.722
2021-04-19 13:00:00+00:00,2.8,2.008
2021-04-19 13:15:00+00:00,3.2,0.264
2021-04-19 13:30:00+00:00,3.6,0.461
2021-04-19 13:45:00+00:00,3.2,1.489
2021-04-19 14:00:00+00:00,4.0,1.998
2021-04-19 14:15:00+00:00,3.6,2.476
2021-04-19 14:30:00+00:00,2.8,3.07
2021-04-19 14:45:00+00:00,2.8,2.255
2021-04-19 15:00:00+00:00,2.8,3.396
2021-04-19 15:15:00+00:00,2.4,2.54
2021-04-19 15:30:00+00:00,2.4,0.84
2021-04-19 15:45:00+00:00,2.4,2.946
2021-04-19 16:00:00+00:00,3.2,2.421
2021-04-19 16:15:00+00:00,2.4,0.376
2021-04-19 16:30:00+00:00,2.4,0.14
2021-04-19 16:45:00+00:00,2.4,0.066
2021-04-19 17:00:00+00:00,2.4,0.0
2021-04-19 17:15:00+00:00,2.4,0.0
2021-04-19 17:30:00+00:00,2.8,0.0
2021-04-19 17:45:00+00:00,2.8,0.0
2021-04-19 18:00:00+00:00,2.4,0.0
2021-04-19 18:15:00+00:00,2.4,0.0
2021-04-19 18:30:00+00:00,2.0,0.0
2021-04-19 18:45:00+00:00,2.4,0.0
2021-04-19 19:00:00+00:00,2.4,0.0
2021-04-19 19:15:00+00:00,2.4,0.0
2021-04-19 19:30:00+00:00,3.2,0.0
2021-04-19 19:45:00+00:00,2.4,0.0
2021-04-19 20:00:00+00:00,2.4,0.0
2021-04-19 20:15:00+00:00,2.4,0.0
2021-04-19 20:30:00+00:00,2.4,0.0
2021-04-19 20:45:00+00:00,2.4,0.0
2021-04-19 21:00:00+00:00,2.0,0.0
2021-04-19 21:15:00+00:00,2.0,0.0
2021-04-19 21:30:00+00:00,2.0,0.0
2021-04-19 21:45:00+00:00,2.8,0.0
2021-04-19 22:00:00+00:00,2.0,0.0
2021-04-19 22:15:00+00:00,2.0,0.0
2021-04-19 22:30:00+00:00,2.0,0.0
2021-04-19 22:45:00+00:00,2.0,0.0
2021-04-19 23:00:00+00:00,2.4,0.0
2021-04-19 23:15:00+00:00,2.4,0.0
2021-04-19 23:30:00+00:00,2.0,0.0
2021-04-19 23:45:00+00:00,2.0,0.0
2021-04-20 00:00:00+00:00,2.4,0.0
2021-04-20 00:15:00+00:00,2.0,0.0
2021-04-20 00:30:00+00:00,2.0,0.0
2021-04-20 00:45:00+00:00,2.4,0.0
2021-04-20 01:00:00+00:00,2.0,0.0
2021-04-20 01:15:00+00:00,2.4,0.0
2021-04-20 01:30:00+00:00,2.0,0.0
2021-04-20 01:45:00+00:00,2.0,0.0
2021-04-20 02:00:00+00:00,2.0,0.0
2021-04-20 02:15:00+00:00,2.4,0.0
2021-04-20 02:30:00+00:00,2.4,0.0
2021-04-20 02:45:00+00:00,2.0,0.0
2021-04-20 03:00:00+00:00,2.0,0.0
2021-04-20 03:15:00+00:00,2.4,0.0
2021-04-20 03:30:00+00:00,2.0,0.0
2021-04-20 03:45:00+00:00,2.0,0.0
2021-04-20 04:00:00+00:00,2.0,0.036
2021-04-20 04:15:00+00:00,2.0,0.097
2021-04-20 04:30:00+00:00,2.8,0.16
2021-04-20 04:45:00+00:00,2.4,0.207
2021-04-20 05:00:00+00:00,2.0,0.246
2021-04-20 05:15:00+00:00,2.4,0.193
2021-04-20 05:30:00+00:00,2.4,0.221
2021-04-20 05:45:00+00:00,2.0,0.855
2021-04-20 06:00:00+00:00,2.0,1.302
2021-04-20 06:15:00+00:00,2.4,1.811
2021-04-20 06:30:00+00:00,2.4,2.379
2021-04-20 06:45:00+00:00,2.4,2.947
2021-04-20 07:00:00+00:00,3.2,3.566
2021-04-21 00:00:00+00:00,2.4,0.0
2021-04-21 00:15:00+00:00,2.4,0.0
2021-04-21 00:30:00+00:00,2.0,0.0
2021-04-21 00:45:00+00:00,2.0,0.0
2021-04-21 01:00:00+00:00,2.0,0.0
2021-04-21 01:15:00+00:00,2.4,0.0
2021-04-21 01:30:00+00:00,2.0,0.0
2021-04-21 01:45:00+00:00,2.0,0.0
2021-04-21 02:00:00+00:00,2.4,0.0
2021-04-21 02:15:00+00:00,2.0,0.0
2021-04-21 02:30:00+00:00,2.4,0.0
2021-04-21 02:45:00+00:00,2.0,0.0
2021-04-21 03:00:00+00:00,2.0,0.0
2021-04-21 03:15:00+00:00,2.0,0.0
2021-04-21 03:30:00+00:00,2.0,0.0
2021-04-21 03:45:00+00:00,2.8,0.0
2021-04-21 04:00:00+00:00,2.0,0.05
2021-04-21 04:15:00+00:00,2.0,0.113
2021-04-21 04:30:00+00:00,2.4,0.182
2021-04-21 04:45:00+00:00,2.0,0.221
2021-04-21 05:00:00+00:00,2.0,0.246
2021-04-21 05:15:00+00:00,2.4,0.104
2021-04-21 05:30:00+00:00,2.0,0.2
2021-04-21 05:45:00+00:00,2.0,0.894
2021-04-21 06:00:00+00:00,2.4,1.362
2021-04-21 06:15:00+00:00,2.0,1.783
2021-04-21 06:30:00+00:00,2.0,2.397
2021-04-21 06:45:00+00:00,2.4,3.065
2021-04-21 07:00:00+00:00,2.8,3.414
2021-04-21 07:15:00+00:00,3.2,4.08
2021-04-21 07:30:00+00:00,3.2,4.4
2021-04-21 07:45:00+00:00,2.8,4.398
2021-04-21 08:00:00+00:00,2.8,4.4
2021-04-21 08:15:00+00:00,3.6,4.398
2021-04-21 08:30:00+00:00,3.2,4.401
2021-04-21 08:45:00+00:00,2.8,4.399
2021-04-21 09:00:00+00:00,3.2,4.4
2021-04-21 09:15:00+00:00,3.2,4.399
2021-04-21 09:30:00+00:00,2.8,4.4
2021-04-21 09:45:00+00:00,3.2,4.401
2021-04-21 10:00:00+00:00,3.2,4.399
2021-04-21 10:15:00+00:00,3.2,4.398
2021-04-21 10:30:00+00:00,3.2,4.399
2021-04-21 10:45:00+00:00,3.2,4.401
2021-04-21 11:00:00+00:00,2.8,4.402
2021-04-21 11:15:00+00:00,3.2,4.399
2021-04-21 11:30:00+00:00,3.2,4.4
2021-04-21 11:45:00+00:00,3.2,4.4
2021-04-21 12:00:00+00:00,2.8,4.4
2021-04-21 12:15:00+00:00,3.2,4.399
2021-04-21 12:30:00+00:00,2.8,4.4
2021-04-21 12:45:00+00:00,3.2,4.401
2021-04-21 13:00:00+00:00,2.8,4.4
2021-04-21 13:15:00+00:00,2.8,4.4
2021-04-21 13:30:00+00:00,2.8,4.398
2021-04-21 13:45:00+00:00,3.2,4.4
2021-04-21 14:00:00+00:00,2.8,4.4
2021-04-21 14:15:00+00:00,3.2,4.402
2021-04-21 14:30:00+00:00,2.8,4.402
2021-04-21 14:45:00+00:00,3.2,4.402
2021-04-21 15:00:00+00:00,2.8,4.401
2021-04-21 15:15:00+00:00,2.4,4.399
2021-04-21 15:30:00+00:00,1.6,3.903
2021-04-21 15:45:00+00:00,2.0,3.18
2021-04-21 16:00:00+00:00,2.0,2.477
2021-04-21 16:15:00+00:00,2.0,1.744
2021-04-21 16:30:00+00:00,1.6,1.076
2021-04-21 16:45:00+00:00,2.0,0.468
2021-04-21 17:00:00+00:00,2.0,0.077
2021-04-21 17:15:00+00:00,2.0,0.0
2021-04-21 17:30:00+00:00,1.6,0.0
2021-04-21 17:45:00+00:00,2.0,0.0
2021-04-21 18:00:00+00:00,2.0,0.0
2021-04-21 18:15:00+00:00,2.0,0.0
2021-04-21 18:30:00+00:00,1.6,0.0
2021-04-21 18:45:00+00:00,2.0,0.0
2021-04-21 19:00:00+00:00,2.0,0.0
2021-04-21 19:15:00+00:00,2.0,0.0
2021-04-21 19:30:00+00:00,2.0,0.0
2021-04-21 19:45:00+00:00,1.6,0.0
2021-04-21 20:00:00+00:00,2.0,0.0
2021-04-21 20:15:00+00:00,2.0,0.0
2021-04-21 20:30:00+00:00,2.0,0.0
2021-04-21 20:45:00+00:00,2.0,0.0
2021-04-21 21:00:00+00:00,1.6,0.0
2021-04-21 21:15:00+00:00,2.0,0.0
2021-04-21 21:30:00+00:00,2.0,0.0
2021-04-21 21:45:00+00:00,2.0,0.0
2021-04-21 22:00:00+00:00,1.6,0.0
2021-04-21 22:15:00+00:00,2.0,0.0
2021-04-21 22:30:00+00:00,2.0,0.0
2021-04-21 22:45:00+00:00,2.0,0.0
2021-04-21 23:00:00+00:00,2.0,0.0
2021-04-21 23:15:00+00:00,2.0,0.0
2021-04-21 23:30:00+00:00,2.0,0.0
2021-04-21 23:45:00+00:00,2.0,0.0
2021-04-22 00:00:00+00:00,1.6,0.0
2021-04-22 00:15:00+00:00,2.0,0.0
2021-04-22 00:30:00+00:00,2.0,0.0
2021-04-22 00:45:00+00:00,2.0,0.0
2021-04-22 01:00:00+00:00,1.6,0.0
2021-04-22 01:15:00+00:00,2.0,0.0
2021-04-22 01:30:00+00:00,2.0,0.0
2021-04-22 01:45:00+00:00,2.0,0.0
2021-04-22 02:00:00+00:00,1.6,0.0
2021-04-22 02:15:00+00:00,2.0,0.0
2021-04-22 02:30:00+00:00,2.0,0.0
2021-04-22 02:45:00+00:00,1.6,0.0
2021-04-22 03:00:00+00:00,2.0,0.0
2021-04-22 03:15:00+00:00,2.0,0.0
2021-04-22 03:30:00+00:00,2.0,0.0
2021-04-22 03:45:00+00:00,1.6,0.0
2021-04-22 04:00:00+00:00,2.0,0.054
2021-04-22 04:15:00+00:00,2.0,0.121
2021-04-22 04:30:00+00:00,2.4,0.182
2021-04-22 04:45:00+00:00,2.4,0.06
2021-04-22 05:00:00+00:00,2.0,0.269
2021-04-22 05:15:00+00:00,2.0,0.298
2021-04-22 05:30:00+00:00,2.0,0.231
2021-04-22 05:45:00+00:00,1.6,0.906
2021-04-22 06:00:00+00:00,2.4,1.357
2021-04-22 06:15:00+00:00,2.0,1.879
2021-04-22 06:30:00+00:00,2.4,2.427
2021-04-22 06:45:00+00:00,2.4,3.024
2021-04-23 00:00:00+00:00,2.0,0.0
2021-04-23 00:15:00+00:00,2.0,0.0
2021-04-23 00:30:00+00:00,2.4,0.0
2021-04-23 00:45:00+00:00,2.0,0.0
2021-04-23 01:00:00+00:00,1.6,0.0
2021-04-23 01:15:00+00:00,2.0,0.0
2021-04-23 01:30:00+00:00,2.0,0.0
2021-04-23 01:45:00+00:00,2.4,0.0
2021-04-23 02:00:00+00:00,2.0,0.0
2021-04-23 02:15:00+00:00,2.0,0.0
2021-04-23 02:30:00+00:00,1.6,0.0
2021-04-23 02:45:00+00:00,2.0,0.0
2021-04-23 03:00:00+00:00,2.0,0.0
2021-04-23 03:15:00+00:00,2.4,0.0
2021-04-23 03:30:00+00:00,2.0,0.0
2021-04-23 03:45:00+00:00,1.6,0.0
2021-04-23 04:00:00+00:00,2.0,0.025
2021-04-23 04:15:00+00:00,2.4,0.0
2021-04-23 04:30:00+00:00,2.4,0.03
2021-04-23 04:45:00+00:00,1.6,0.0
2021-04-23 05:00:00+00:00,2.0,0.027
2021-04-23 05:15:00+00:00,2.0,0.0
2021-04-23 05:30:00+00:00,2.0,0.034
2021-04-23 05:45:00+00:00,2.4,0.0
2021-04-23 06:00:00+00:00,1.6,0.08
2021-04-23 06:15:00+00:00,2.0,0.254
2021-04-23 06:30:00+00:00,2.4,0.246
2021-04-23 06:45:00+00:00,2.4,0.849
2021-04-23 07:00:00+00:00,3.2,0.408
2021-04-23 07:15:00+00:00,4.0,0.907
2021-04-23 07:30:00+00:00,3.2,0.685
2021-04-23 07:45:00+00:00,3.2,0.737
2021-04-23 08:00:00+00:00,3.2,0.281
2021-04-23 08:15:00+00:00,3.2,0.418
2021-04-23 08:30:00+00:00,3.2,1.074
2021-04-23 08:45:00+00:00,3.2,1.281
2021-04-23 09:00:00+00:00,3.6,1.46
2021-04-23 09:15:00+00:00,3.2,1.206
2021-04-23 09:30:00+00:00,3.2,1.268
2021-04-23 09:45:00+00:00,3.2,2.122
2021-04-23 10:00:00+00:00,3.2,0.986
2021-04-23 10:15:00+00:00,4.0,2.283
2021-04-23 10:30:00+00:00,2.8,1.433
2021-04-23 10:45:00+00:00,3.2,1.921
2021-04-23 11:00:00+00:00,3.6,1.293
2021-04-23 11:15:00+00:00,3.6,1.621
2021-04-23 11:30:00+00:00,3.6,1.308
2021-04-23 11:45:00+00:00,3.2,0.71
2021-04-23 12:00:00+00:00,3.6,0.633
2021-04-23 12:15:00+00:00,3.2,0.303
2021-04-23 12:30:00+00:00,4.0,0.224
2021-04-23 12:45:00+00:00,6.0,0.142
2021-04-23 13:00:00+00:00,6.0,0.366
2021-04-23 13:15:00+00:00,6.4,0.439
2021-04-23 13:30:00+00:00,5.6,0.276
2021-04-23 13:45:00+00:00,6.0,1.768
2021-04-23 14:00:00+00:00,5.6,1.767
2021-04-23 14:15:00+00:00,4.4,1.766
2021-04-23 14:30:00+00:00,4.4,1.627
2021-04-23 14:45:00+00:00,2.8,1.083
2021-04-23 15:00:00+00:00,4.0,0.882
2021-04-23 15:15:00+00:00,2.8,0.6
2021-04-23 15:30:00+00:00,2.0,0.411
2021-04-23 15:45:00+00:00,2.0,0.258
2021-04-23 16:00:00+00:00,1.6,0.358
2021-04-23 16:15:00+00:00,2.4,0.324
2021-04-23 16:30:00+00:00,2.0,0.135
2021-04-23 16:45:00+00:00,2.0,0.043
2021-04-23 17:00:00+00:00,1.6,0.0
2021-04-23 17:15:00+00:00,2.0,0.0
2021-04-23 17:30:00+00:00,2.4,0.0
2021-04-23 17:45:00+00:00,1.6,0.0
2021-04-23 18:00:00+00:00,2.0,0.0
2021-04-23 18:15:00+00:00,1.6,0.0
2021-04-23 18:30:00+00:00,2.0,0.0
2021-04-23 18:45:00+00:00,2.4,0.0
2021-04-23 19:00:00+00:00,1.6,0.0
2021-04-23 19:15:00+00:00,2.0,0.0
2021-04-23 19:30:00+00:00,1.6,0.0
2021-04-23 19:45:00+00:00,2.0,0.0
2021-04-23 20:00:00+00:00,2.4,0.0
2021-04-23 20:15:00+00:00,1.6,0.0
2021-04-23 20:30:00+00:00,2.0,0.0
2021-04-23 20:45:00+00:00,1.6,0.0
2021-04-23 21:00:00+00:00,2.4,0.0
2021-04-23 21:15:00+00:00,2.0,0.0
2021-04-23 21:30:00+00:00,2.0,0.0
2021-04-23 21:45:00+00:00,1.6,0.0
2021-04-23 22:00:00+00:00,2.0,0.0
2021-04-23 22:15:00+00:00,1.6,0.0
2021-04-23 22:30:00+00:00,2.4,0.0
2021-04-23 22:45:00+00:00,2.0,0.0
2021-04-23 23:00:00+00:00,1.6,0.0
2021-04-23 23:15:00+00:00,2.0,0.0
2021-04-23 23:30:00+00:00,1.6,0.0
2021-04-23 23:45:00+00:00,2.4,0.0
2021-04-24 00:00:00+00:00,2.0,0.0
2021-04-24 00:15:00+00:00,1.6,0.0
2021-04-24 00:30:00+00:00,2.0,0.0
2021-04-24 00:45:00+00:00,1.6,0.0
2021-04-24 01:00:00+00:00,2.0,0.0
2021-04-24 01:15:00+00:00,2.4,0.0
2021-04-24 01:30:00+00:00,1.6,0.0
2021-04-24 01:45:00+00:00,2.0,0.0
2021-04-24 02:00:00+00:00,2.4,0.0
2021-04-24 02:15:00+00:00,1.6,0.0
2021-04-24 02:30:00+00:00,2.0,0.0
2021-04-24 02:45:00+00:00,1.6,0.0
2021-04-24 03:00:00+00:00,2.0,0.0
2021-04-24 03:15:00+00:00,1.6,0.0
2021-04-24 03:30:00+00:00,2.4,0.0
2021-04-24 03:45:00+00:00,2.0,0.0
2021-04-24 04:00:00+00:00,1.6,0.0
2021-04-24 04:15:00+00:00,2.0,0.0
2021-04-24 04:30:00+00:00,1.6,0.0
2021-04-24 04:45:00+00:00,2.4,0.059
2021-04-24 05:00:00+00:00,2.0,0.179
2021-04-24 05:15:00+00:00,1.6,0.225
2021-04-24 05:30:00+00:00,2.0,0.833
2021-04-24 05:45:00+00:00,1.6,0.869
2021-04-24 06:00:00+00:00,2.4,0.845
2021-04-24 06:15:00+00:00,2.0,1.084
2021-04-24 06:30:00+00:00,1.6,1.387
